,name,label
251,./data/images/genuine_0001_00_00_02_196.jpg,1.0
252,./data/images/fake_0001_00_01_03_406.jpg,0.0
253,./data/images/genuine_0001_00_00_01_81.jpg,1.0
254,./data/images/fake_0001_00_08_03_54.jpg,0.0
255,./data/images/genuine_0001_00_00_02_423.jpg,1.0
256,./data/images/fake_0001_00_00_01_445.jpg,0.0
257,./data/images/fake_0001_00_03_03_70.jpg,0.0
258,./data/images/fake_0001_00_00_01_238.jpg,0.0
259,./data/images/fake_0001_00_00_01_364.jpg,0.0
260,./data/images/fake_0001_00_08_03_239.jpg,0.0
261,./data/images/genuine_0001_00_00_01_141.jpg,1.0
262,./data/images/fake_0001_00_02_02_170.jpg,0.0
263,./data/images/fake_0001_00_03_03_361.jpg,0.0
264,./data/images/fake_0001_00_04_03_316.jpg,0.0
265,./data/images/fake_0001_00_03_03_109.jpg,0.0
266,./data/images/genuine_0001_00_00_01_361.jpg,1.0
267,./data/images/fake_0001_00_02_03_320.jpg,0.0
268,./data/images/fake_0001_00_01_03_190.jpg,0.0
269,./data/images/fake_0001_00_08_03_282.jpg,0.0
270,./data/images/fake_0001_00_01_03_44.jpg,0.0
271,./data/images/fake_0001_00_01_03_288.jpg,0.0
272,./data/images/fake_0001_00_01_03_411.jpg,0.0
273,./data/images/fake_0001_00_03_03_404.jpg,0.0
274,./data/images/genuine_0001_00_00_01_332.jpg,1.0
275,./data/images/genuine_0001_00_00_01_206.jpg,1.0
276,./data/images/fake_0001_00_02_03_412.jpg,0.0
277,./data/images/genuine_0001_00_00_02_430.jpg,1.0
278,./data/images/fake_0001_00_08_03_130.jpg,0.0
279,./data/images/fake_0001_00_02_02_63.jpg,0.0
280,./data/images/fake_0001_00_03_03_472.jpg,0.0
281,./data/images/fake_0001_00_03_02_411.jpg,0.0
282,./data/images/fake_0001_00_00_01_233.jpg,0.0
283,./data/images/fake_0001_00_01_02_64.jpg,0.0
284,./data/images/fake_0001_00_04_02_404.jpg,0.0
285,./data/images/genuine_0001_00_00_02_9.jpg,1.0
286,./data/images/fake_0001_00_02_03_5.jpg,0.0
287,./data/images/fake_0001_00_04_03_190.jpg,0.0
288,./data/images/fake_0001_00_02_03_14.jpg,0.0
289,./data/images/genuine_0001_00_00_02_185.jpg,1.0
290,./data/images/fake_0001_00_08_03_466.jpg,0.0
291,./data/images/fake_0001_00_01_02_134.jpg,0.0
292,./data/images/fake_0001_00_08_03_477.jpg,0.0
293,./data/images/fake_0001_00_00_01_409.jpg,0.0
294,./data/images/fake_0001_00_00_01_260.jpg,0.0
295,./data/images/fake_0001_00_04_03_402.jpg,0.0
296,./data/images/fake_0001_00_04_03_56.jpg,0.0
297,./data/images/genuine_0001_00_00_02_321.jpg,1.0
298,./data/images/fake_0001_00_03_02_280.jpg,0.0
299,./data/images/genuine_0001_00_00_01_325.jpg,1.0
300,./data/images/fake_0001_00_00_01_189.jpg,0.0
301,./data/images/fake_0001_00_08_03_255.jpg,0.0
302,./data/images/genuine_0001_00_00_01_101.jpg,1.0
303,./data/images/fake_0001_00_00_01_288.jpg,0.0
304,./data/images/fake_0001_00_02_03_218.jpg,0.0
305,./data/images/fake_0001_00_01_03_200.jpg,0.0
306,./data/images/fake_0001_00_01_03_71.jpg,0.0
307,./data/images/fake_0001_00_08_03_309.jpg,0.0
308,./data/images/fake_0001_00_03_03_12.jpg,0.0
309,./data/images/genuine_0001_00_00_01_78.jpg,1.0
310,./data/images/genuine_0001_00_00_02_470.jpg,1.0
311,./data/images/genuine_0001_00_00_02_0.jpg,1.0
312,./data/images/fake_0001_00_08_03_185.jpg,0.0
313,./data/images/genuine_0001_00_00_01_96.jpg,1.0
314,./data/images/genuine_0001_00_00_01_477.jpg,1.0
315,./data/images/fake_0001_00_00_01_486.jpg,0.0
316,./data/images/fake_0001_00_04_03_370.jpg,0.0
317,./data/images/fake_0001_00_01_03_99.jpg,0.0
318,./data/images/fake_0001_00_08_03_299.jpg,0.0
319,./data/images/fake_0001_00_04_02_224.jpg,0.0
320,./data/images/fake_0001_00_03_02_170.jpg,0.0
321,./data/images/genuine_0001_00_00_02_109.jpg,1.0
322,./data/images/fake_0001_00_01_02_46.jpg,0.0
323,./data/images/genuine_0001_00_00_01_422.jpg,1.0
324,./data/images/fake_0001_00_04_03_457.jpg,0.0
325,./data/images/fake_0001_00_02_03_401.jpg,0.0
326,./data/images/fake_0001_00_03_02_431.jpg,0.0
327,./data/images/genuine_0001_00_00_02_101.jpg,1.0
328,./data/images/genuine_0001_00_00_01_92.jpg,1.0
329,./data/images/fake_0001_00_02_03_359.jpg,0.0
330,./data/images/fake_0001_00_00_01_495.jpg,0.0
331,./data/images/fake_0001_00_02_03_156.jpg,0.0
332,./data/images/fake_0001_00_04_03_262.jpg,0.0
333,./data/images/fake_0001_00_02_03_461.jpg,0.0
334,./data/images/genuine_0001_00_00_02_272.jpg,1.0
335,./data/images/genuine_0001_00_00_01_21.jpg,1.0
336,./data/images/fake_0001_00_08_03_217.jpg,0.0
337,./data/images/fake_0001_00_08_03_233.jpg,0.0
338,./data/images/fake_0001_00_00_01_5.jpg,0.0
339,./data/images/genuine_0001_00_00_02_163.jpg,1.0
340,./data/images/fake_0001_00_01_02_441.jpg,0.0
341,./data/images/genuine_0001_00_00_01_307.jpg,1.0
342,./data/images/genuine_0001_00_00_01_0.jpg,1.0
343,./data/images/genuine_0001_00_00_01_419.jpg,1.0
344,./data/images/fake_0001_00_04_03_114.jpg,0.0
345,./data/images/fake_0001_00_02_03_315.jpg,0.0
346,./data/images/fake_0001_00_01_02_82.jpg,0.0
347,./data/images/genuine_0001_00_00_02_37.jpg,1.0
348,./data/images/fake_0001_00_04_03_30.jpg,0.0
349,./data/images/fake_0001_00_01_03_374.jpg,0.0
350,./data/images/fake_0001_00_04_03_50.jpg,0.0
351,./data/images/fake_0001_00_01_03_489.jpg,0.0
352,./data/images/genuine_0001_00_00_01_224.jpg,1.0
353,./data/images/fake_0001_00_02_03_294.jpg,0.0
354,./data/images/fake_0001_00_03_03_242.jpg,0.0
355,./data/images/fake_0001_00_01_03_0.jpg,0.0
356,./data/images/fake_0001_00_03_03_98.jpg,0.0
357,./data/images/fake_0001_00_04_02_206.jpg,0.0
358,./data/images/fake_0001_00_04_03_268.jpg,0.0
359,./data/images/fake_0001_00_03_03_44.jpg,0.0
360,./data/images/fake_0001_00_01_03_369.jpg,0.0
361,./data/images/fake_0001_00_08_03_163.jpg,0.0
362,./data/images/fake_0001_00_02_03_186.jpg,0.0
363,./data/images/fake_0001_00_03_02_260.jpg,0.0
364,./data/images/genuine_0001_00_00_01_12.jpg,1.0
365,./data/images/genuine_0001_00_00_01_152.jpg,1.0
366,./data/images/fake_0001_00_03_03_478.jpg,0.0
367,./data/images/fake_0001_00_03_03_54.jpg,0.0
368,./data/images/genuine_0001_00_00_02_149.jpg,1.0
369,./data/images/fake_0001_00_02_03_55.jpg,0.0
370,./data/images/fake_0001_00_04_02_279.jpg,0.0
371,./data/images/genuine_0001_00_00_02_350.jpg,1.0
372,./data/images/fake_0001_00_00_01_305.jpg,0.0
373,./data/images/genuine_0001_00_00_01_85.jpg,1.0
374,./data/images/fake_0001_00_00_01_206.jpg,0.0
375,./data/images/fake_0001_00_01_03_55.jpg,0.0
376,./data/images/fake_0001_00_01_03_174.jpg,0.0
377,./data/images/fake_0001_00_08_03_460.jpg,0.0
378,./data/images/genuine_0001_00_00_02_12.jpg,1.0
379,./data/images/fake_0001_00_00_01_170.jpg,0.0
380,./data/images/fake_0001_00_00_01_134.jpg,0.0
381,./data/images/genuine_0001_00_00_02_384.jpg,1.0
382,./data/images/fake_0001_00_02_03_489.jpg,0.0
383,./data/images/genuine_0001_00_00_02_97.jpg,1.0
384,./data/images/fake_0001_00_08_03_141.jpg,0.0
385,./data/images/fake_0001_00_01_03_299.jpg,0.0
386,./data/images/fake_0001_00_04_03_196.jpg,0.0
387,./data/images/genuine_0001_00_00_02_365.jpg,1.0
388,./data/images/fake_0001_00_00_01_459.jpg,0.0
389,./data/images/genuine_0001_00_00_01_354.jpg,1.0
390,./data/images/fake_0001_00_08_03_341.jpg,0.0
391,./data/images/fake_0001_00_02_03_331.jpg,0.0
392,./data/images/fake_0001_00_00_01_77.jpg,0.0
393,./data/images/fake_0001_00_02_03_272.jpg,0.0
394,./data/images/fake_0001_00_03_02_357.jpg,0.0
395,./data/images/fake_0001_00_00_01_36.jpg,0.0
396,./data/images/fake_0001_00_01_02_206.jpg,0.0
397,./data/images/fake_0001_00_04_03_109.jpg,0.0
398,./data/images/fake_0001_00_01_03_325.jpg,0.0
399,./data/images/fake_0001_00_00_01_337.jpg,0.0
400,./data/images/fake_0001_00_02_02_440.jpg,0.0
401,./data/images/genuine_0001_00_00_02_42.jpg,1.0
402,./data/images/fake_0001_00_01_03_450.jpg,0.0
403,./data/images/genuine_0001_00_00_02_127.jpg,1.0
404,./data/images/fake_0001_00_02_02_0.jpg,0.0
405,./data/images/fake_0001_00_08_03_76.jpg,0.0
406,./data/images/fake_0001_00_04_03_387.jpg,0.0
407,./data/images/fake_0001_00_01_02_224.jpg,0.0
408,./data/images/fake_0001_00_00_01_292.jpg,0.0
409,./data/images/fake_0001_00_03_03_356.jpg,0.0
410,./data/images/genuine_0001_00_00_02_60.jpg,1.0
411,./data/images/fake_0001_00_00_01_265.jpg,0.0
412,./data/images/fake_0001_00_03_03_286.jpg,0.0
413,./data/images/fake_0001_00_02_03_71.jpg,0.0
414,./data/images/fake_0001_00_08_03_87.jpg,0.0
415,./data/images/fake_0001_00_02_02_369.jpg,0.0
416,./data/images/genuine_0001_00_00_02_123.jpg,1.0
417,./data/images/fake_0001_00_02_03_223.jpg,0.0
418,./data/images/genuine_0001_00_00_02_167.jpg,1.0
419,./data/images/fake_0001_00_02_03_397.jpg,0.0
420,./data/images/fake_0001_00_03_03_194.jpg,0.0
421,./data/images/genuine_0001_00_00_02_329.jpg,1.0
422,./data/images/genuine_0001_00_00_02_21.jpg,1.0
423,./data/images/fake_0001_00_03_02_116.jpg,0.0
424,./data/images/genuine_0001_00_00_02_265.jpg,1.0
425,./data/images/fake_0001_00_08_03_488.jpg,0.0
426,./data/images/fake_0001_00_03_03_42.jpg,0.0
427,./data/images/fake_0001_00_04_03_185.jpg,0.0
428,./data/images/fake_0001_00_00_01_283.jpg,0.0
429,./data/images/fake_0001_00_03_03_34.jpg,0.0
430,./data/images/fake_0001_00_04_03_468.jpg,0.0
431,./data/images/fake_0001_00_04_03_12.jpg,0.0
432,./data/images/fake_0001_00_02_03_99.jpg,0.0
433,./data/images/fake_0001_00_04_03_343.jpg,0.0
434,./data/images/fake_0001_00_00_01_373.jpg,0.0
435,./data/images/fake_0001_00_00_01_279.jpg,0.0
436,./data/images/fake_0001_00_08_03_499.jpg,0.0
437,./data/images/fake_0001_00_04_03_462.jpg,0.0
438,./data/images/genuine_0001_00_00_02_474.jpg,1.0
439,./data/images/fake_0001_00_04_02_116.jpg,0.0
440,./data/images/genuine_0001_00_00_01_408.jpg,1.0
441,./data/images/genuine_0001_00_00_01_321.jpg,1.0
442,./data/images/fake_0001_00_02_02_134.jpg,0.0
443,./data/images/genuine_0001_00_00_02_449.jpg,1.0
444,./data/images/fake_0001_00_00_01_193.jpg,0.0
445,./data/images/genuine_0001_00_00_02_46.jpg,1.0
446,./data/images/genuine_0001_00_00_01_52.jpg,1.0
447,./data/images/fake_0001_00_03_03_307.jpg,0.0
448,./data/images/fake_0001_00_08_03_200.jpg,0.0
449,./data/images/fake_0001_00_03_03_147.jpg,0.0
450,./data/images/fake_0001_00_08_03_455.jpg,0.0
451,./data/images/fake_0001_00_02_03_375.jpg,0.0
452,./data/images/fake_0001_00_08_03_45.jpg,0.0
453,./data/images/genuine_0001_00_00_02_290.jpg,1.0
454,./data/images/fake_0001_00_01_03_233.jpg,0.0
455,./data/images/genuine_0001_00_00_02_409.jpg,1.0
456,./data/images/fake_0001_00_04_02_350.jpg,0.0
457,./data/images/genuine_0001_00_00_01_343.jpg,1.0
458,./data/images/fake_0001_00_03_03_2.jpg,0.0
459,./data/images/genuine_0001_00_00_02_178.jpg,1.0
460,./data/images/genuine_0001_00_00_01_192.jpg,1.0
461,./data/images/genuine_0001_00_00_01_105.jpg,1.0
462,./data/images/fake_0001_00_04_03_419.jpg,0.0
463,./data/images/genuine_0001_00_00_01_297.jpg,1.0
464,./data/images/fake_0001_00_01_03_130.jpg,0.0
465,./data/images/fake_0001_00_03_03_312.jpg,0.0
466,./data/images/fake_0001_00_03_03_445.jpg,0.0
467,./data/images/fake_0001_00_08_03_390.jpg,0.0
468,./data/images/fake_0001_00_04_03_200.jpg,0.0
469,./data/images/fake_0001_00_00_01_472.jpg,0.0
470,./data/images/fake_0001_00_04_02_242.jpg,0.0
471,./data/images/fake_0001_00_04_03_163.jpg,0.0
472,./data/images/fake_0001_00_04_03_240.jpg,0.0
473,./data/images/fake_0001_00_01_03_282.jpg,0.0
474,./data/images/fake_0001_00_02_03_380.jpg,0.0
475,./data/images/fake_0001_00_03_03_253.jpg,0.0
476,./data/images/fake_0001_00_01_03_77.jpg,0.0
